state,date,cases,cases_avg,deaths,deaths_avg
South Dakota,4/14/22,0,17.71,0,0.71
South Dakota,4/15/22,0,17.71,0,0.71
South Dakota,4/16/22,0,17.71,0,0.71
South Dakota,4/17/22,0,17.71,0,0.71
South Dakota,4/18/22,0,17.71,0,0.71
South Dakota,4/19/22,0,17.71,0,0.71
South Dakota,4/20/22,165,23.57,3,0.43
South Dakota,4/21/22,0,23.57,0,0.43
South Dakota,4/22/22,0,23.57,0,0.43
South Dakota,4/23/22,0,23.57,0,0.43
South Dakota,4/24/22,0,23.57,0,0.43
South Dakota,4/25/22,0,23.57,0,0.43
South Dakota,4/26/22,0,23.57,0,0.43
Tennessee,3/5/20,1,0.14,0,0
Tennessee,3/6/20,0,0.14,0,0
Tennessee,3/7/20,0,0.14,0,0
Tennessee,3/8/20,2,0.43,0,0
Tennessee,3/9/20,1,0.57,0,0
Tennessee,3/10/20,3,1,0,0
Tennessee,3/11/20,1,1.14,0,0
Tennessee,3/12/20,10,2.43,0,0
Tennessee,3/13/20,8,3.13,0,0
Tennessee,3/14/20,6,3.44,0,0
Tennessee,3/15/20,7,5.14,0,0
Tennessee,3/16/20,13,6.86,0,0
Tennessee,3/17/20,21,9.43,0,0
Tennessee,3/18/20,25,12.86,0,0
Tennessee,3/19/20,57,19.57,0,0
Tennessee,3/20/20,82,30.14,0,0
Tennessee,3/21/20,75,40,2,0.29
Tennessee,3/22/20,112,55,0,0.29
Tennessee,3/23/20,98,67.14,0,0.29
Tennessee,3/24/20,156,86.43,0,0.29
Tennessee,3/25/20,128,101.14,1,0.43
Tennessee,3/26/20,175,118,0,0.43
Tennessee,3/27/20,199,134.71,3,0.67
Tennessee,3/28/20,183,150.14,0,0.67
Tennessee,3/29/20,206,163.57,1,0.63
Tennessee,3/30/20,152,171.29,6,1.22
Tennessee,3/31/20,328,195.86,0,1.22
Tennessee,4/1/20,640,269,10,2.86
Tennessee,4/2/20,179,269.57,9,3.63
Tennessee,4/3/20,164,264.57,6,4.57
Tennessee,4/4/20,233,271.71,9,5.13
Tennessee,4/5/20,273,281.29,3,6.14
Tennessee,4/6/20,215,290.29,15,7.43
Tennessee,4/7/20,257,280.14,7,7.38
Tennessee,4/8/20,236,222.43,11,8.57
Tennessee,4/9/20,210,226.86,12,9
Tennessee,4/10/20,337,251.57,9,9.43
Tennessee,4/11/20,190,245.43,3,8.57
Tennessee,4/12/20,161,229.43,0,8.57
Tennessee,4/13/20,339,247.14,7,7
Tennessee,4/14/20,171,234.86,9,7.29
Tennessee,4/15/20,210,231.14,12,7.43
Tennessee,4/16/20,213,231.57,7,6.71
Tennessee,4/17/20,346,232.86,4,6
Tennessee,4/18/20,201,234.43,2,5.86
Tennessee,4/19/20,200,240,3,5.5
Tennessee,4/20/20,170,215.86,5,6
Tennessee,4/21/20,323,237.57,3,5.14
Tennessee,4/22/20,364,259.57,10,4.86
Tennessee,4/23/20,488,298.86,3,4.29
Tennessee,4/24/20,449,313.57,0,4.29
Tennessee,4/25/20,300,327.71,7,4.43
Tennessee,4/26/20,517,373,3,4.43
Tennessee,4/27/20,304,392.14,2,4
Tennessee,4/28/20,235,379.57,6,4.43
Tennessee,4/29/20,281,367.71,6,3.86
Tennessee,4/30/20,251,333.86,4,4
Tennessee,5/1/20,1275,451.86,5,4.13
Tennessee,5/2/20,595,494,5,4.43
Tennessee,5/3/20,495,490.86,1,4.14
Tennessee,5/4/20,412,506.29,5,4.57
Tennessee,5/5/20,272,511.57,9,5
Tennessee,5/6/20,182,497.43,12,5.86
Tennessee,5/7/20,371,514.57,1,5.43
Tennessee,5/8/20,168,356.43,2,5
Tennessee,5/9/20,399,328.43,1,4.43
Tennessee,5/10/20,385,312.71,1,4.43
Tennessee,5/11/20,363,305.71,6,4.57
Tennessee,5/12/20,354,317.43,16,5.57
Tennessee,5/13/20,484,360.57,7,4.86
Tennessee,5/14/20,327,354.29,13,6.57
Tennessee,5/15/20,329,377.29,4,6.86
Tennessee,5/16/20,287,361.29,4,7.29
Tennessee,5/17/20,187,333,1,7.29
Tennessee,5/18/20,376,334.86,3,6.86
Tennessee,5/19/20,534,360.57,5,5.29
Tennessee,5/20/20,233,324.71,8,5.43
Tennessee,5/21/20,436,340.29,4,4.14
Tennessee,5/22/20,394,349.57,2,3.86
Tennessee,5/23/20,401,365.86,10,4.71
Tennessee,5/24/20,351,389.29,7,5.57
Tennessee,5/25/20,417,395.14,2,5.43
Tennessee,5/26/20,427,379.86,5,5.43
Tennessee,5/27/20,400,403.71,14,6.29
Tennessee,5/28/20,403,399,-1,6.29
Tennessee,5/29/20,436,405,4,6.29
Tennessee,5/30/20,477,415.86,4,6.57
Tennessee,5/31/20,156,388,0,6.57
Tennessee,6/1/20,410,387,1,4.29
Tennessee,6/2/20,1256,505.43,17,6.43
Tennessee,6/3/20,526,523.43,8,6.86
Tennessee,6/4/20,350,515.86,15,7
Tennessee,6/5/20,425,514.29,4,7
Tennessee,6/6/20,560,526.14,8,7.57
Tennessee,6/7/20,452,568.43,1,6.75
Tennessee,6/8/20,406,567.86,3,8
Tennessee,6/9/20,648,481,13,7.43
Tennessee,6/10/20,514,479.29,6,7.14
Tennessee,6/11/20,387,484.57,5,5.71
Tennessee,6/12/20,452,488.43,20,8
Tennessee,6/13/20,398,465.29,4,7.43
Tennessee,6/14/20,558,480.43,2,7.57
Tennessee,6/15/20,771,532.57,10,8.57
Tennessee,6/16/20,678,536.86,10,8.14
Tennessee,6/17/20,489,533.29,6,8.14
Tennessee,6/18/20,492,548.29,11,9
Tennessee,6/19/20,999,626.43,4,6.71
Tennessee,6/20/20,620,658.14,8,7.29
Tennessee,6/21/20,496,649.29,3,7.43
Tennessee,6/22/20,536,615.71,6,6.86
Tennessee,6/23/20,763,627.86,10,6.86
Tennessee,6/24/20,804,672.86,13,7.86
Tennessee,6/25/20,873,727.29,10,7.71
Tennessee,6/26/20,1107,742.71,11,8.71
Tennessee,6/27/20,1011,798.57,8,8.71
Tennessee,6/28/20,132,746.57,0,8.71
Tennessee,6/29/20,1443,876.14,8,8.57
Tennessee,6/30/20,1427,971,12,8.86
Tennessee,7/1/20,1545,1076.86,5,7.71
Tennessee,7/2/20,1816,1211.57,10,7.71
Tennessee,7/3/20,1706,1297.14,14,8.14
Tennessee,7/4/20,1350,1345.57,4,7.57
Tennessee,7/5/20,1133,1488.57,9,7.75
Tennessee,7/6/20,1144,1445.86,7,8.71
Tennessee,7/7/20,1134,1404,11,8.57
Tennessee,7/8/20,2113,1485.14,21,10.86
Tennessee,7/9/20,1775,1479.29,22,12.57
Tennessee,7/10/20,1693,1477.43,13,12.43
Tennessee,7/11/20,1757,1535.57,15,14
Tennessee,7/12/20,1125,1534.43,3,13.14
Tennessee,7/13/20,2509,1729.43,7,13.14
Tennessee,7/14/20,1797,1824.14,19,14.29
Tennessee,7/15/20,2103,1822.71,16,13.57
Tennessee,7/16/20,2312,1899.43,13,12.29
Tennessee,7/17/20,2245,1978.29,19,13.14
Tennessee,7/18/20,2446,2076.71,23,14.29
Tennessee,7/19/20,1662,2153.43,6,14.71
Tennessee,7/20/20,1764,2047,4,14.29
Tennessee,7/21/20,2082,2087.71,25,15.14
Tennessee,7/22/20,2146,2093.86,15,15
Tennessee,7/23/20,2480,2117.86,35,18.14
Tennessee,7/24/20,2015,2085,13,17.29
Tennessee,7/25/20,1792,1991.57,27,17.86
Tennessee,7/26/20,2871,2164.29,2,17.29
Tennessee,7/27/20,2539,2275,10,18.14
Tennessee,7/28/20,2449,2327.43,23,17.86
Tennessee,7/29/20,1827,2281.86,20,18.57
Tennessee,7/30/20,2021,2216.29,14,15.57
Tennessee,7/31/20,2978,2353.86,25,17.29
Tennessee,8/1/20,2311,2428,9,14.71
Tennessee,8/2/20,1349,2210.57,6,15.29
Tennessee,8/3/20,1096,2004.43,16,16.14
Tennessee,8/4/20,1752,1904.86,25,16.43
Tennessee,8/5/20,1653,1880,27,17.43
Tennessee,8/6/20,2214,1907.57,40,21.14
Tennessee,8/7/20,2421,1828,20,20.43
Tennessee,8/8/20,1785,1752.86,11,20.71
Tennessee,8/9/20,2063,1854.86,8,21
Tennessee,8/10/20,1179,1866.71,14,20.71
Tennessee,8/11/20,1036,1764.43,36,22.29
Tennessee,8/12/20,1486,1740.57,15,20.57
Tennessee,8/13/20,1998,1709.71,26,18.57
Tennessee,8/14/20,1978,1646.43,12,17.43
Tennessee,8/15/20,1306,1578,19,18.57
Tennessee,8/16/20,1849,1547.43,18,20
Tennessee,8/17/20,1122,1539.29,21,21
Tennessee,8/18/20,1054,1541.86,40,21.57
Tennessee,8/19/20,2014,1617.29,27,23.29
Tennessee,8/20/20,1450,1539,33,24.29
Tennessee,8/21/20,1672,1495.29,58,30.86
Tennessee,8/22/20,1434,1513.57,14,30.14
Tennessee,8/23/20,1634,1482.86,5,28.29
Tennessee,8/24/20,675,1419,31,29.71
Tennessee,8/25/20,826,1386.43,27,27.86
Tennessee,8/26/20,1899,1370,18,26.57
Tennessee,8/27/20,1783,1417.57,27,25.71
Tennessee,8/28/20,1631,1411.71,25,21
Tennessee,8/29/20,1496,1420.57,25,22.57
Tennessee,8/30/20,939,1321.29,22,25
Tennessee,8/31/20,1784,1479.71,5,21.29
Tennessee,9/1/20,1241,1539,26,21.14
Tennessee,9/2/20,1559,1490.43,15,20.71
Tennessee,9/3/20,2195,1549.29,23,20.14
Tennessee,9/4/20,1092,1472.29,22,19.71
Tennessee,9/5/20,1773,1511.86,25,19.71
Tennessee,9/6/20,1696,1620,3,17
Tennessee,9/7/20,942,1499.71,4,16.86
Tennessee,9/8/20,649,1415.14,28,17.14
Tennessee,9/9/20,852,1314.14,35,20
Tennessee,9/10/20,1879,1269,55,24.57
Tennessee,9/11/20,1352,1306.14,36,26.57
Tennessee,9/12/20,1289,1237,41,28.86
Tennessee,9/13/20,758,1103,15,30.57
Tennessee,9/14/20,2188,1281,18,32.57
Tennessee,9/15/20,1194,1358.86,29,32.71
Tennessee,9/16/20,1708,1481.14,25,31.29
Tennessee,9/17/20,1302,1398.71,14,25.43
Tennessee,9/18/20,2005,1492,32,24.86
Tennessee,9/19/20,1310,1495,20,21.86
Tennessee,9/20/20,1604,1615.86,2,20
Tennessee,9/21/20,1104,1461,14,19.43
Tennessee,9/22/20,821,1407.71,27,19.14
Tennessee,9/23/20,1522,1381.14,16,17.86
Tennessee,9/24/20,1053,1345.57,35,20.86
Tennessee,9/25/20,1648,1294.57,39,21.86
Tennessee,9/26/20,1436,1312.57,21,22
Tennessee,9/27/20,1832,1345.14,3,22.14
Tennessee,9/28/20,954,1323.71,12,21.86
Tennessee,9/29/20,868,1330.43,31,22.43
Tennessee,9/30/20,1498,1327,36,25.29
Tennessee,10/1/20,1244,1354.29,44,26.57
Tennessee,10/2/20,1079,1273,16,23.29
Tennessee,10/3/20,1190,1237.86,45,26.71
Tennessee,10/4/20,1392,1175,16,28.57
Tennessee,10/5/20,2341,1373.14,20,29.71
Tennessee,10/6/20,1654,1485.43,24,28.71
Tennessee,10/7/20,2029,1561.29,21,26.57
Tennessee,10/8/20,1979,1666.29,61,29
Tennessee,10/9/20,1558,1734.71,26,30.43
Tennessee,10/10/20,1770,1817.57,27,27.86
Tennessee,10/11/20,1833,1880.57,9,26.86
Tennessee,10/12/20,2819,1948.86,7,25
Tennessee,10/13/20,1178,1880.86,23,24.86
Tennessee,10/14/20,1717,1836.29,33,26.57
Tennessee,10/15/20,2215,1870,35,22.86
Tennessee,10/16/20,744,1753.71,11,20.71
Tennessee,10/17/20,2509,1859.29,28,20.86
Tennessee,10/18/20,2518,1957.14,9,20.86
Tennessee,10/19/20,3141,2003.14,12,21.57
Tennessee,10/20/20,1527,2053,28,22.29
Tennessee,10/21/20,2306,2137.14,22,20.71
Tennessee,10/22/20,1979,2103.43,37,21
Tennessee,10/23/20,3528,2501.14,60,28
Tennessee,10/24/20,2584,2511.86,24,27.43
Tennessee,10/25/20,3317,2626,38,31.57
Tennessee,10/26/20,2252,2499,27,33.71
Tennessee,10/27/20,1928,2556.29,44,36
Tennessee,10/28/20,2581,2595.57,33,37.57
Tennessee,10/29/20,2458,2664,20,35.14
Tennessee,10/30/20,2605,2532.14,78,37.71
Tennessee,10/31/20,1591,2390.29,15,36.43
Tennessee,11/1/20,735,2021.43,0,36.43
Tennessee,11/2/20,2617,2073.57,25,30.71
Tennessee,11/3/20,1778,2052.14,72,34.71
Tennessee,11/4/20,3354,2162.57,27,33.86
Tennessee,11/5/20,2150,2118.57,28,35
Tennessee,11/6/20,1735,1994.29,34,28.71
Tennessee,11/7/20,4311,2382.86,48,33.43
Tennessee,11/8/20,3470,2773.57,5,29.88
Tennessee,11/9/20,5673,3210.14,16,32.86
Tennessee,11/10/20,1979,3238.86,62,31.43
Tennessee,11/11/20,3586,3272,88,40.14
Tennessee,11/12/20,3171,3417.86,24,39.57
Tennessee,11/13/20,3653,3691.86,63,43.71
Tennessee,11/14/20,4462,3713.43,25,40.43
Tennessee,11/15/20,5614,4019.71,17,42.14
Tennessee,11/16/20,7499,4280.57,28,43.86
Tennessee,11/17/20,1843,4261.14,69,44.86
Tennessee,11/18/20,4468,4387.14,52,39.71
Tennessee,11/19/20,2811,4335.71,77,47.29
Tennessee,11/20/20,3450,4306.71,74,48.86
Tennessee,11/21/20,4208,4270.43,7,46.29
Tennessee,11/22/20,4363,4091.71,55,51.71
Tennessee,11/23/20,3784,3561,36,52.86
Tennessee,11/24/20,1422,3500.86,71,53.14
Tennessee,11/25/20,2397,3205,90,58.57
Tennessee,11/26/20,3915,3362.71,53,55.14
Tennessee,11/27/20,4135,3460.57,7,45.57
Tennessee,11/28/20,6379,3770.71,14,46.57
Tennessee,11/29/20,2924,3565.14,11,40.29
Tennessee,11/30/20,7603,4110.71,46,41.71
Tennessee,12/1/20,5568,4703,38,37
Tennessee,12/2/20,4015,4934.14,51,31.43
Tennessee,12/3/20,3684,4901.14,92,37
Tennessee,12/4/20,4316,4927,95,49.57
Tennessee,12/5/20,4820,4704.29,29,51.71
Tennessee,12/6/20,2578,4654.86,37,55.43
Tennessee,12/7/20,7930,4701.57,65,58.14
Tennessee,12/8/20,5826,4738.43,98,66.71
Tennessee,12/9/20,7894,5292.57,62,68.29
Tennessee,12/10/20,5859,5603.29,70,65.14
Tennessee,12/11/20,7052,5994.14,88,64.14
Tennessee,12/12/20,6292,6204.43,73,70.43
Tennessee,12/13/20,10461,7330.57,62,74
Tennessee,12/14/20,9769,7593.29,78,75.86
Tennessee,12/15/20,7978,7900.71,73,72.29
Tennessee,12/16/20,10894,8329.29,53,71
Tennessee,12/17/20,8877,8760.43,173,85.71
Tennessee,12/18/20,10079,9192.86,114,89.43
Tennessee,12/19/20,4193,8893,56,87
Tennessee,12/20/20,11383,9024.71,54,85.86
Tennessee,12/21/20,9265,8952.71,65,84
Tennessee,12/22/20,4330,8431.57,133,92.57
Tennessee,12/23/20,7851,7996.86,111,100.86
Tennessee,12/24/20,5049,7450,51,83.43
Tennessee,12/25/20,8892,7280.43,0,83.43
Tennessee,12/26/20,4978,7392.57,15,61.29
Tennessee,12/27/20,3054,6202.71,69,63.43
Tennessee,12/28/20,3495,5378.43,73,64.57
Tennessee,12/29/20,4760,5439.86,123,63.14
Tennessee,12/30/20,8903,5590.14,101,61.71
Tennessee,12/31/20,6122,5743.43,98,68.43
Tennessee,1/1/21,0,5743.43,0,68.43
Tennessee,1/2/21,16827,6165.86,62,75.14
Tennessee,1/3/21,3957,6294.86,54,73
Tennessee,1/4/21,3838,6343.86,139,82.43
Tennessee,1/5/21,5196,6406.14,99,79
Tennessee,1/6/21,7950,6270,112,80.57
Tennessee,1/7/21,10210,6854,112,82.57
Tennessee,1/8/21,7219,6899.63,125,87.88
Tennessee,1/9/21,6446,6402.29,85,103.71
Tennessee,1/10/21,6901,6822.86,81,107.57
Tennessee,1/11/21,4255,6882.43,80,99.14
Tennessee,1/12/21,3849,6690,146,105.86
Tennessee,1/13/21,4341,6174.43,131,108.57
Tennessee,1/14/21,4863,5410.57,83,104.43
Tennessee,1/15/21,5055,5101.43,78,97.71
Tennessee,1/16/21,4656,4845.71,43,91.71
Tennessee,1/17/21,4150,4452.71,36,85.29
Tennessee,1/18/21,2623,4219.57,38,79.29
Tennessee,1/19/21,2510,4028.29,41,64.29
Tennessee,1/20/21,4026,3983.29,86,57.86
Tennessee,1/21/21,3586,3800.86,129,64.43
Tennessee,1/22/21,3745,3613.71,89,66
Tennessee,1/23/21,3266,3415.14,41,65.71
Tennessee,1/24/21,2333,3155.57,40,66.29
Tennessee,1/25/21,1554,3002.86,111,76.71
Tennessee,1/26/21,3635,3163.57,191,98.14
Tennessee,1/27/21,2427,2935.14,152,107.57
Tennessee,1/28/21,2467,2775.29,102,103.71
Tennessee,1/29/21,4257,2848.43,42,97
Tennessee,1/30/21,2027,2671.43,109,106.71
Tennessee,1/31/21,2542,2701.29,74,111.57
Tennessee,2/1/21,2149,2786.29,103,110.43
Tennessee,2/2/21,2033,2557.43,146,104
Tennessee,2/3/21,1860,2476.43,133,101.29
Tennessee,2/4/21,2956,2546.29,168,110.71
Tennessee,2/5/21,2461,2289.71,200,133.29
Tennessee,2/6/21,2679,2382.86,58,126
Tennessee,2/7/21,1961,2299.86,5,116.14
Tennessee,2/8/21,2065,2287.86,95,115
Tennessee,2/9/21,1525,2215.29,63,103.14
Tennessee,2/10/21,2618,2323.57,98,98.14
Tennessee,2/11/21,2236,2220.71,95,87.71
Tennessee,2/12/21,2163,2178.14,81,70.71
Tennessee,2/13/21,1820,2055.43,9,63.71
Tennessee,2/14/21,1450,1982.43,31,67.43
Tennessee,2/15/21,1884,1956.57,4,54.43
Tennessee,2/16/21,1033,1886.29,16,47.71
Tennessee,2/17/21,934,1645.71,30,38
Tennessee,2/18/21,1090,1482,72,34.71
Tennessee,2/19/21,1305,1359.43,7,24.14
Tennessee,2/20/21,1116,1258.86,51,30.14
Tennessee,2/21/21,1035,1199.57,18,28.29
Tennessee,2/22/21,1153,1095.14,19,30.43
Tennessee,2/23/21,1345,1139.71,49,35.14
Tennessee,2/24/21,1476,1217.14,67,40.43
Tennessee,2/25/21,1868,1328.29,53,37.71
Tennessee,2/26/21,1619,1373.14,56,44.71
Tennessee,2/27/21,1165,1380.14,15,39.57
Tennessee,2/28/21,943,1367,18,39.57
Tennessee,3/1/21,659,1296.43,10,38.29
Tennessee,3/2/21,1073,1257.57,15,33.43
Tennessee,3/3/21,1333,1237.14,23,27.14
Tennessee,3/4/21,1572,1194.86,42,25.57
Tennessee,3/5/21,1204,1135.57,32,22.14
Tennessee,3/6/21,1066,1121.43,8,21.14
Tennessee,3/7/21,1022,1132.71,3,19
Tennessee,3/8/21,1041,1187.29,9,18.86
Tennessee,3/9/21,1090,1189.71,30,21
Tennessee,3/10/21,1342,1191,17,20.14
Tennessee,3/11/21,1273,1148.29,14,16.14
Tennessee,3/12/21,1682,1216.57,16,13.86
Tennessee,3/13/21,129,1082.71,0,13.86
Tennessee,3/14/21,55,944.57,0,13.86
Tennessee,3/15/21,2995,1223.71,-1,13.86
Tennessee,3/16/21,1120,1228,12,12.71
Tennessee,3/17/21,1705,1279.86,8,9.57
Tennessee,3/18/21,889,1225,23,10.43
Tennessee,3/19/21,1638,1218.71,28,12.43
Tennessee,3/20/21,100,1214.57,0,12.43
Tennessee,3/21/21,47,1213.43,0,12.43
Tennessee,3/22/21,2996,1213.57,4,8.33
Tennessee,3/23/21,1286,1237.29,33,13.71
Tennessee,3/24/21,1427,1197.57,44,18.86
Tennessee,3/25/21,1461,1279.29,5,16.29
Tennessee,3/26/21,1287,1229.14,21,15.29
Tennessee,3/27/21,39,1220.43,0,15.29
Tennessee,3/28/21,48,1220.57,0,15.29
Tennessee,3/29/21,2277,1117.86,48,21.57
Tennessee,3/30/21,1283,1117.43,28,20.86
Tennessee,3/31/21,1160,1079.29,9,15.86
Tennessee,4/1/21,1695,1112.71,11,16.71
Tennessee,4/2/21,219,960.14,0,16.71
Tennessee,4/3/21,5,955.29,0,16.71
Tennessee,4/4/21,13,950.29,0,16.71
Tennessee,4/5/21,3565,1134.29,19,9.57
Tennessee,4/6/21,888,1077.86,38,11
Tennessee,4/7/21,1316,1100.14,9,11
Tennessee,4/8/21,1536,1077.43,20,12.29
Tennessee,4/9/21,1153,1210.86,5,11.38
Tennessee,4/10/21,75,1220.86,0,11.38
Tennessee,4/11/21,64,1228.14,0,11.38
Tennessee,4/12/21,2316,1049.71,14,12.29
Tennessee,4/13/21,1529,1141.29,7,7.86
Tennessee,4/14/21,1222,1127.86,13,8.43
Tennessee,4/15/21,1682,1148.71,8,6.71
Tennessee,4/16/21,1339,1175.29,9,7.29
Tennessee,4/17/21,82,1176.29,0,7.29
Tennessee,4/18/21,59,1175.57,0,7.29
Tennessee,4/19/21,5249,1175.57,35,10.29
Tennessee,4/20/21,767,954.29,15,11.43
Tennessee,4/21/21,1219,910,15,11.71
Tennessee,4/22/21,1750,985.43,19,13.29
Tennessee,4/23/21,1276,927.43,10,13.43
Tennessee,4/24/21,58,744.43,0,13.43
Tennessee,4/25/21,64,741.86,0,13.43
Tennessee,4/26/21,1856,998.57,10,9.86
Tennessee,4/27/21,1071,1042,11,9.29
Tennessee,4/28/21,1061,1019.43,8,8.29
Tennessee,4/29/21,1245,947.29,17,8
Tennessee,4/30/21,948,900.43,9,7.86
Tennessee,5/1/21,53,899.71,0,7.86
Tennessee,5/2/21,29,894.71,0,7.86
Tennessee,5/3/21,1804,887.29,8,7.57
Tennessee,5/4/21,542,811.71,12,7.71
Tennessee,5/5/21,813,776.29,11,8.14
Tennessee,5/6/21,1091,754.29,17,8.14
Tennessee,5/7/21,782,730.57,10,8.29
Tennessee,5/8/21,57,731.14,0,8.29
Tennessee,5/9/21,37,732.29,0,8.29
Tennessee,5/10/21,1378,671.43,20,10
Tennessee,5/11/21,610,681.14,16,10.57
Tennessee,5/12/21,790,677.86,3,9.43
Tennessee,5/13/21,856,644.29,9,8.29
Tennessee,5/14/21,571,614.14,7,7.86
Tennessee,5/15/21,63,615,0,7.86
Tennessee,5/16/21,37,615,0,7.86
Tennessee,5/17/21,1222,592.71,15,7.14
Tennessee,5/18/21,522,580.14,12,6.57
Tennessee,5/19/21,469,534.29,14,8.14
Tennessee,5/20/21,555,491.29,10,8.29
Tennessee,5/21/21,499,481,16,9.57
Tennessee,5/22/21,0,481,0,9.57
Tennessee,5/23/21,16,469,0,9.57
Tennessee,5/24/21,829,412.86,13,9.29
Tennessee,5/25/21,413,397.29,7,8.57
Tennessee,5/26/21,457,395.57,6,7.43
Tennessee,5/27/21,362,368,22,9.14
Tennessee,5/28/21,283,337.14,13,8.71
Tennessee,5/29/21,10,296.25,0,8.71
Tennessee,5/30/21,7,337.29,0,8.71
Tennessee,5/31/21,10,220.29,0,8.71
Tennessee,6/1/21,532,237.29,15,8
Tennessee,6/2/21,329,219,9,8.43
Tennessee,6/3/21,281,207.43,7,6.29
Tennessee,6/4/21,248,202.43,4,5
Tennessee,6/5/21,-10,202.43,0,5
Tennessee,6/6/21,0,202.43,0,5
Tennessee,6/7/21,332,247.43,3,3.8
Tennessee,6/8/21,173,270.71,13,5.14
Tennessee,6/9/21,191,222,2,4.14
Tennessee,6/10/21,180,200.71,2,3.43
Tennessee,6/11/21,1872,200.71,2,3.14
Tennessee,6/12/21,17,163,0,3.14
Tennessee,6/13/21,41,133.43,0,3.14
Tennessee,6/14/21,31,120.63,0,3.14
Tennessee,6/15/21,412,120.63,5,1.57
Tennessee,6/16/21,214,121,2,1.57
Tennessee,6/17/21,179,121.86,7,2.29
Tennessee,6/18/21,62,103.43,3,2.43
Tennessee,6/19/21,0,103.43,0,2.43
Tennessee,6/20/21,0,103.43,0,2.43
Tennessee,6/21/21,258,106.29,8,2.5
Tennessee,6/22/21,114,118.14,10,4.29
Tennessee,6/23/21,160,110.43,5,4.71
Tennessee,6/24/21,65,94.14,4,4.29
Tennessee,6/25/21,78,96.43,7,4.86
Tennessee,6/26/21,7,85.25,0,4.86
Tennessee,6/27/21,0,85.25,0,4.86
Tennessee,6/28/21,225,92.71,7,4.71
Tennessee,6/29/21,32,81,7,4.29
Tennessee,6/30/21,168,82.14,3,4
Tennessee,7/1/21,219,104.14,6,4.29
